Order ID,Order Date,State,Region,Category,Product,Segment,Sales,Profit,Discount,Units Sold
10941,2023-04-10,West Bengal,East,Electronics,Laptop,Corporate,42108.29,4839.81,0.16,4
10942,2024-03-20,Maharashtra,East,Apparel,T-Shirt,Corporate,46740.72,3139.48,0.47,7
10943,2023-09-24,Tamil Nadu,North,Home Appliances,Mixer,Consumer,7685.57,523.94,0.08,1
10944,2023-06-05,Telangana,East,Home Appliances,Microwave,Corporate,39998.38,4715.93,0.36,7
10945,2023-02-26,Telangana,West,Electronics,Smartphone,Corporate,43689.1,2908.7,0.44,9
10946,2023-01-20,West Bengal,North,Electronics,Echo Dot,Consumer,35884.28,4439.26,0.36,7
10947,2023-11-04,Delhi,West,Electronics,Laptop,Consumer,16276.62,2753.65,0.3,2
10948,2024-01-26,Maharashtra,West,Electronics,Tablet,Consumer,42367.18,2380.52,0.39,3
10949,2023-05-19,West Bengal,East,Electronics,Smartphone,Consumer,14749.77,1057.18,0.45,8
10950,2023-08-18,Tamil Nadu,West,Apparel,Jeans,Consumer,8725.8,431.84,0.36,2
10951,2023-09-21,West Bengal,East,Apparel,Jacket,Corporate,14013.27,1808.72,0.45,4
10952,2023-05-15,West Bengal,North,Electronics,Smartphone,Consumer,15988.29,839.74,0.18,9
10953,2023-12-22,Maharashtra,South,Home Appliances,Washing Machine,Corporate,38716.4,3637.0,0.3,1
10954,2024-01-12,West Bengal,South,Electronics,Smartphone,Consumer,39588.61,6424.69,0.17,4
10955,2024-01-27,Telangana,West,Electronics,Echo Dot,Corporate,30678.05,3845.53,0.08,9
10956,2023-01-23,Maharashtra,West,Electronics,Echo Dot,Consumer,39041.25,1868.2,0.13,9
10957,2024-08-16,Maharashtra,North,Home Appliances,Washing Machine,Corporate,6538.77,519.09,0.48,4
10958,2024-03-29,West Bengal,East,Apparel,T-Shirt,Corporate,9559.61,770.0,0.49,1
10959,2023-01-18,Telangana,West,Home Appliances,Microwave,Consumer,13474.18,772.72,0.03,6
10960,2023-01-07,Delhi,South,Home Appliances,Refrigerator,Corporate,11602.08,2286.06,0.01,2
10961,2023-11-10,Karnataka,South,Apparel,Jacket,Corporate,38362.77,2864.5,0.39,2
10962,2023-07-27,Maharashtra,West,Electronics,Tablet,Consumer,21168.18,1563.79,0.32,7
10963,2024-04-19,Maharashtra,South,Electronics,Echo Dot,Corporate,20431.24,1395.88,0.48,5
10964,2023-10-30,Maharashtra,West,Apparel,Jacket,Corporate,16944.44,1436.12,0.05,8
10965,2023-09-07,Tamil Nadu,East,Electronics,Echo Dot,Consumer,14604.41,662.99,0.47,3
10966,2023-10-13,Delhi,East,Apparel,T-Shirt,Consumer,30255.47,3856.55,0.0,4
10967,2024-04-17,Telangana,West,Electronics,Echo Dot,Consumer,513.51,33.79,0.28,4
10968,2024-05-17,Karnataka,West,Apparel,Jeans,Corporate,799.43,158.07,0.15,5
10969,2024-04-25,Delhi,South,Electronics,Tablet,Consumer,40501.59,6431.78,0.25,2
10970,2023-03-29,Tamil Nadu,South,Apparel,Jeans,Corporate,21432.13,5103.8,0.03,2
10971,2023-03-18,West Bengal,South,Apparel,Jeans,Corporate,28698.55,4290.47,0.08,7
10972,2023-10-22,Delhi,East,Apparel,T-Shirt,Corporate,16413.45,3119.91,0.21,1
10973,2023-02-22,Karnataka,South,Electronics,Echo Dot,Corporate,16829.92,1786.64,0.02,2
10974,2024-03-11,Telangana,East,Electronics,Bose Headphones,Consumer,15332.61,2075.89,0.15,8
10975,2023-02-24,Telangana,South,Electronics,Bose Headphones,Corporate,9299.52,1678.91,0.22,2
10976,2023-04-05,Maharashtra,South,Apparel,T-Shirt,Consumer,36741.27,3221.61,0.41,9
10977,2024-06-17,West Bengal,South,Electronics,Smartphone,Corporate,9326.55,1617.88,0.21,1
10978,2023-09-04,Telangana,North,Apparel,Shoes,Corporate,40659.99,5556.76,0.44,1
10979,2024-01-18,Maharashtra,North,Home Appliances,Refrigerator,Corporate,32369.38,1631.96,0.01,2
10980,2023-01-17,Maharashtra,North,Home Appliances,Microwave,Corporate,11733.0,1354.19,0.37,6
10981,2023-08-12,Karnataka,North,Electronics,Echo Dot,Corporate,24086.39,4434.96,0.22,1
10982,2024-02-06,Telangana,South,Apparel,Jeans,Consumer,45521.7,6386.67,0.41,2
10983,2024-08-03,West Bengal,East,Electronics,Echo Dot,Consumer,37302.72,8781.22,0.01,7
10984,2023-10-24,Telangana,West,Apparel,Jacket,Corporate,24173.93,1353.89,0.49,5
10985,2023-03-23,Karnataka,West,Electronics,Smartphone,Consumer,21238.31,2273.76,0.47,9
10986,2023-03-18,Karnataka,South,Home Appliances,Washing Machine,Corporate,48706.87,8156.44,0.31,9
10987,2023-07-20,Tamil Nadu,South,Apparel,T-Shirt,Corporate,45645.96,5476.91,0.43,5
10988,2023-10-26,Telangana,East,Electronics,Smartphone,Consumer,13434.01,1029.68,0.12,9
10989,2024-04-27,Delhi,East,Home Appliances,Mixer,Corporate,7316.43,1422.54,0.06,7
10990,2023-02-23,West Bengal,East,Home Appliances,Mixer,Consumer,45490.77,2356.23,0.4,5
10991,2024-07-04,Karnataka,West,Home Appliances,Mixer,Corporate,842.55,33.91,0.38,2
10992,2023-07-31,Tamil Nadu,South,Apparel,Shoes,Consumer,15740.81,1023.21,0.32,1
10993,2023-12-26,Karnataka,West,Apparel,T-Shirt,Consumer,45641.35,1895.49,0.22,4
10994,2024-02-18,Karnataka,North,Electronics,Echo Dot,Consumer,33386.88,2956.57,0.41,3
10995,2023-10-28,Delhi,West,Apparel,T-Shirt,Corporate,26777.77,2352.58,0.34,4
10996,2023-08-20,Telangana,West,Electronics,Echo Dot,Consumer,43772.69,5685.14,0.34,1
10997,2024-05-22,West Bengal,West,Electronics,Tablet,Corporate,6655.81,827.06,0.49,8
10998,2024-01-26,Delhi,South,Electronics,Smartphone,Corporate,38871.41,4823.06,0.03,2
10999,2023-10-21,Maharashtra,North,Apparel,T-Shirt,Consumer,44039.4,1270.02,0.47,5
11000,2024-02-15,Karnataka,North,Home Appliances,Microwave,Consumer,46096.49,2429.44,0.22,3
11001,2024-03-15,Maharashtra,North,Electronics,Laptop,Corporate,12743.04,1494.81,0.38,4
11002,2024-05-07,Maharashtra,South,Electronics,Bose Headphones,Corporate,49244.95,9847.84,0.19,1
11003,2023-11-25,Maharashtra,West,Electronics,Smartphone,Consumer,2264.96,332.51,0.14,4
11004,2023-03-25,Telangana,East,Home Appliances,Washing Machine,Corporate,28943.63,5583.3,0.02,3
11005,2023-06-13,West Bengal,North,Home Appliances,Washing Machine,Consumer,7554.43,1058.09,0.11,6
11006,2023-04-12,Telangana,North,Electronics,Laptop,Consumer,2390.34,434.35,0.21,6
11007,2024-08-14,Delhi,East,Apparel,Jeans,Consumer,49956.63,9093.4,0.2,9
11008,2023-06-13,Karnataka,East,Home Appliances,Washing Machine,Consumer,36928.69,1381.28,0.27,7
11009,2023-10-20,Tamil Nadu,West,Electronics,Tablet,Corporate,47372.57,2858.58,0.18,6
11010,2024-05-25,West Bengal,East,Electronics,Laptop,Corporate,46576.6,4668.18,0.35,2
11011,2024-07-27,Telangana,East,Home Appliances,Microwave,Corporate,49700.73,1605.73,0.46,4
11012,2023-01-28,Delhi,South,Electronics,Smartphone,Consumer,8136.99,706.51,0.13,9
11013,2023-07-31,Maharashtra,South,Electronics,Smartphone,Consumer,29863.15,4422.27,0.37,7
11014,2023-08-01,West Bengal,West,Electronics,Echo Dot,Corporate,4595.12,480.76,0.29,7
11015,2024-06-04,Delhi,West,Electronics,Laptop,Consumer,37017.1,7225.59,0.15,3
11016,2024-07-20,Karnataka,West,Home Appliances,Mixer,Consumer,23677.15,897.08,0.29,2
11017,2024-07-30,Tamil Nadu,North,Electronics,Tablet,Consumer,5366.85,689.97,0.06,2
11018,2023-04-20,Telangana,West,Apparel,Jeans,Consumer,3217.5,364.73,0.45,2
11019,2024-01-15,Maharashtra,South,Electronics,Echo Dot,Corporate,5671.31,1089.56,0.05,7
11020,2024-01-26,Telangana,West,Electronics,Bose Headphones,Corporate,5754.88,483.6,0.33,1
11021,2023-02-16,Delhi,North,Apparel,Jeans,Corporate,4278.39,558.26,0.32,6
11022,2023-11-17,Delhi,East,Electronics,Smartphone,Corporate,1245.13,212.54,0.1,5
11023,2024-06-10,Karnataka,South,Electronics,Tablet,Corporate,26371.15,1536.44,0.16,3
11024,2023-01-04,West Bengal,North,Electronics,Echo Dot,Corporate,39471.86,7178.99,0.02,9
11025,2023-05-06,West Bengal,West,Electronics,Echo Dot,Consumer,48914.18,8149.19,0.05,7
11026,2023-02-16,Telangana,East,Electronics,Smartphone,Consumer,22207.02,3703.84,0.3,8
11027,2023-04-25,West Bengal,South,Electronics,Tablet,Corporate,27306.62,2500.51,0.24,2
11028,2024-03-24,Tamil Nadu,South,Home Appliances,Mixer,Consumer,9580.41,459.93,0.07,6
11029,2023-12-28,Tamil Nadu,West,Electronics,Tablet,Corporate,37647.95,5450.32,0.04,8
11030,2024-06-05,Telangana,North,Electronics,Bose Headphones,Corporate,49575.12,6873.51,0.11,5
11031,2023-01-20,Delhi,South,Home Appliances,Microwave,Consumer,7048.37,1346.9,0.07,3
11032,2023-06-24,Maharashtra,North,Electronics,Laptop,Corporate,48939.56,6176.45,0.41,1
11033,2024-02-03,Delhi,North,Electronics,Tablet,Consumer,42862.71,2710.17,0.26,1
11034,2023-04-24,Delhi,North,Electronics,Laptop,Consumer,2956.53,336.33,0.08,3
11035,2024-05-07,Tamil Nadu,East,Electronics,Smartphone,Corporate,11225.08,554.76,0.05,5
11036,2023-01-05,Delhi,South,Electronics,Tablet,Consumer,33013.91,4382.2,0.26,9
11037,2023-11-24,Karnataka,East,Electronics,Laptop,Corporate,20135.09,2233.14,0.27,5
11038,2023-09-25,Tamil Nadu,North,Apparel,T-Shirt,Corporate,19586.38,1770.87,0.09,1
11039,2024-07-16,Delhi,West,Electronics,Bose Headphones,Corporate,5140.4,592.84,0.4,3
11040,2024-02-08,Karnataka,South,Apparel,T-Shirt,Consumer,38551.65,2616.83,0.42,1
11041,2024-04-07,Tamil Nadu,East,Apparel,Jeans,Consumer,3519.01,638.47,0.26,1
11042,2023-09-19,Tamil Nadu,East,Electronics,Tablet,Consumer,32553.26,3482.5,0.42,4
11043,2023-04-19,Telangana,North,Electronics,Smartphone,Corporate,46649.49,2697.32,0.26,7
11044,2024-03-15,Delhi,East,Electronics,Bose Headphones,Corporate,18327.34,1953.46,0.37,4
11045,2024-05-06,Karnataka,East,Electronics,Tablet,Consumer,6688.8,640.35,0.47,7
11046,2023-01-23,Karnataka,North,Home Appliances,Refrigerator,Consumer,31178.87,880.32,0.48,6
11047,2023-05-10,West Bengal,North,Home Appliances,Washing Machine,Corporate,10210.07,2346.42,0.0,6
11048,2023-07-17,Karnataka,West,Electronics,Tablet,Corporate,34486.78,5410.26,0.36,4
11049,2023-05-25,Telangana,South,Home Appliances,Microwave,Consumer,9108.41,1762.61,0.12,6
11050,2024-07-30,Delhi,South,Apparel,Jacket,Corporate,17106.02,1454.47,0.23,5
11051,2024-03-28,Telangana,West,Electronics,Smartphone,Consumer,2327.06,260.65,0.44,8
11052,2024-07-30,Karnataka,West,Apparel,Jeans,Corporate,4898.08,576.79,0.5,6
11053,2023-03-23,Maharashtra,West,Electronics,Smartphone,Corporate,1979.79,350.06,0.17,9
11054,2024-05-01,Tamil Nadu,West,Electronics,Laptop,Consumer,27336.2,1585.77,0.34,6
11055,2023-09-13,Karnataka,North,Home Appliances,Mixer,Corporate,46402.22,2676.63,0.24,9
11056,2023-10-03,West Bengal,South,Electronics,Laptop,Consumer,26217.57,2563.42,0.35,8
11057,2024-01-23,Karnataka,East,Electronics,Echo Dot,Consumer,17342.51,1320.14,0.49,8
11058,2023-08-06,Delhi,South,Apparel,T-Shirt,Consumer,41786.04,1947.44,0.07,9
11059,2023-03-23,Tamil Nadu,North,Apparel,Jacket,Consumer,3621.47,225.68,0.17,6
11060,2023-02-16,Telangana,South,Home Appliances,Microwave,Corporate,36030.0,3367.82,0.41,4
11061,2024-03-31,Delhi,East,Apparel,Shoes,Corporate,22022.17,1297.02,0.18,4
11062,2024-08-20,Delhi,East,Home Appliances,Refrigerator,Consumer,19708.15,4205.37,0.09,5
11063,2023-11-26,Tamil Nadu,East,Apparel,Shoes,Corporate,27726.21,2656.21,0.07,1
11064,2023-07-23,Karnataka,South,Apparel,Jacket,Corporate,40257.12,2191.58,0.21,4
11065,2023-08-01,West Bengal,South,Apparel,Shoes,Consumer,39924.42,1503.68,0.27,5
11066,2024-01-23,Maharashtra,South,Electronics,Bose Headphones,Consumer,45234.71,5772.47,0.32,4
11067,2023-02-08,Karnataka,North,Electronics,Echo Dot,Consumer,9825.42,697.51,0.37,4
11068,2023-08-19,Telangana,East,Electronics,Smartphone,Corporate,19326.72,2372.79,0.28,6
11069,2023-11-05,Karnataka,North,Home Appliances,Mixer,Consumer,36425.68,3630.86,0.07,7
11070,2023-05-01,West Bengal,West,Apparel,Jeans,Consumer,17116.24,1507.78,0.49,8
11071,2023-08-19,Karnataka,East,Apparel,T-Shirt,Corporate,10267.43,540.6,0.35,4
11072,2024-08-17,West Bengal,North,Apparel,Shoes,Corporate,11630.1,691.14,0.38,5
11073,2024-01-12,Tamil Nadu,North,Apparel,Jeans,Corporate,34898.42,6579.49,0.12,4
11074,2023-11-25,Telangana,South,Home Appliances,Washing Machine,Consumer,47444.4,6919.2,0.17,2
11075,2023-02-09,West Bengal,North,Electronics,Smartphone,Consumer,30637.33,5861.41,0.09,3
11076,2023-12-03,Telangana,North,Home Appliances,Microwave,Consumer,20977.71,1068.4,0.27,6
11077,2024-04-29,Karnataka,West,Apparel,Jeans,Corporate,29358.07,3694.9,0.46,2
11078,2023-02-13,Maharashtra,West,Electronics,Laptop,Consumer,2930.55,280.75,0.03,3
11079,2024-06-30,West Bengal,East,Electronics,Tablet,Corporate,17155.46,2081.7,0.43,5
11080,2023-05-23,Karnataka,East,Electronics,Laptop,Corporate,14662.45,1367.52,0.4,2
11081,2024-08-11,Karnataka,East,Electronics,Smartphone,Corporate,29519.0,3915.14,0.46,8
11082,2024-06-10,Tamil Nadu,South,Electronics,Echo Dot,Corporate,25664.17,4142.72,0.27,8
11083,2024-08-07,Tamil Nadu,East,Electronics,Tablet,Consumer,23941.67,1240.77,0.47,7
11084,2023-07-07,Delhi,North,Apparel,Shoes,Consumer,33712.56,4601.48,0.13,2
11085,2024-07-06,West Bengal,West,Home Appliances,Refrigerator,Corporate,34884.09,4073.4,0.44,4
11086,2024-04-21,Karnataka,East,Electronics,Tablet,Corporate,42201.79,3354.12,0.06,1
11087,2024-04-16,Maharashtra,North,Electronics,Tablet,Consumer,11635.6,1657.12,0.26,6
11088,2024-03-10,Telangana,South,Electronics,Tablet,Corporate,3320.89,419.55,0.16,7
11089,2023-10-08,Karnataka,North,Apparel,T-Shirt,Consumer,20291.97,2920.04,0.19,3
11090,2024-08-11,Tamil Nadu,South,Electronics,Echo Dot,Corporate,42515.95,2226.13,0.3,5
11091,2023-06-30,Telangana,North,Electronics,Tablet,Corporate,34734.55,1632.74,0.34,8
11092,2024-03-03,Telangana,North,Electronics,Bose Headphones,Consumer,6872.43,902.37,0.03,7
11093,2023-04-26,Tamil Nadu,South,Home Appliances,Microwave,Consumer,15142.0,1177.29,0.42,6
11094,2023-04-14,Karnataka,West,Apparel,Jeans,Consumer,15627.39,3120.14,0.12,6
11095,2024-01-29,Tamil Nadu,East,Apparel,T-Shirt,Consumer,30186.48,2742.52,0.44,6
11096,2024-04-19,Karnataka,North,Electronics,Tablet,Corporate,43063.73,4509.7,0.37,1
11097,2023-07-04,West Bengal,North,Electronics,Smartphone,Consumer,23586.17,3715.11,0.18,4
11098,2023-11-08,Delhi,East,Electronics,Smartphone,Corporate,41570.12,4579.43,0.44,3
11099,2024-03-03,Telangana,West,Electronics,Smartphone,Consumer,45376.34,7008.07,0.14,4
11100,2023-11-19,Delhi,North,Electronics,Smartphone,Corporate,22278.75,4147.68,0.17,8
11101,2023-06-10,West Bengal,South,Apparel,Jeans,Consumer,23964.88,2382.4,0.49,1
11102,2023-08-29,West Bengal,South,Home Appliances,Refrigerator,Corporate,42746.09,4330.62,0.2,4
11103,2023-06-24,Karnataka,South,Apparel,Jeans,Consumer,40549.51,2395.09,0.05,8
11104,2024-02-10,Telangana,South,Electronics,Echo Dot,Corporate,18699.87,1578.71,0.17,9
11105,2024-07-21,Delhi,South,Electronics,Laptop,Corporate,12636.59,2315.35,0.22,7
11106,2023-10-06,Telangana,South,Apparel,Jeans,Consumer,15240.71,1100.31,0.06,9
11107,2024-03-28,Maharashtra,North,Apparel,T-Shirt,Corporate,28362.77,3589.84,0.49,9
11108,2023-07-25,Karnataka,North,Home Appliances,Washing Machine,Consumer,28446.77,1109.8,0.47,3
11109,2023-09-05,Tamil Nadu,West,Electronics,Laptop,Corporate,35132.58,5211.81,0.16,7
11110,2024-04-10,Maharashtra,East,Electronics,Tablet,Consumer,17535.03,942.67,0.04,9
11111,2023-10-24,Delhi,West,Apparel,T-Shirt,Corporate,23447.56,969.2,0.3,8
11112,2024-08-02,West Bengal,South,Electronics,Smartphone,Corporate,14097.47,1405.52,0.05,1
11113,2024-07-05,Karnataka,North,Electronics,Bose Headphones,Corporate,47103.04,2960.85,0.33,3
11114,2023-01-05,Tamil Nadu,South,Electronics,Echo Dot,Consumer,33017.98,3110.73,0.47,3
11115,2024-02-02,Karnataka,South,Electronics,Echo Dot,Consumer,46350.34,9470.7,0.11,8
11116,2023-11-07,Delhi,North,Electronics,Bose Headphones,Corporate,39884.11,3489.59,0.06,8
11117,2024-08-01,Tamil Nadu,North,Apparel,Shoes,Consumer,24781.39,1286.58,0.5,6
11118,2023-10-01,Telangana,West,Electronics,Tablet,Corporate,4662.74,197.68,0.21,9
11119,2024-08-22,West Bengal,East,Electronics,Laptop,Corporate,49478.54,4472.45,0.01,3
11120,2024-01-28,Maharashtra,East,Home Appliances,Mixer,Consumer,21312.25,1174.35,0.37,6
11121,2024-06-21,Telangana,East,Electronics,Echo Dot,Corporate,42022.48,8760.04,0.07,2
11122,2023-05-25,Telangana,East,Apparel,Jeans,Corporate,14343.45,3463.32,0.01,3
11123,2023-06-28,Karnataka,South,Home Appliances,Refrigerator,Corporate,49886.29,4278.74,0.46,9
11124,2024-08-06,Delhi,West,Electronics,Bose Headphones,Corporate,39332.07,2797.49,0.03,1
11125,2023-07-23,Maharashtra,West,Electronics,Smartphone,Consumer,6835.11,267.27,0.37,6
11126,2023-01-13,Karnataka,South,Home Appliances,Washing Machine,Corporate,15415.31,2003.96,0.03,8
11127,2023-04-22,Tamil Nadu,East,Home Appliances,Refrigerator,Consumer,38416.18,6768.22,0.23,4
11128,2024-04-03,West Bengal,East,Apparel,T-Shirt,Consumer,23435.68,1328.24,0.14,9
11129,2023-06-16,Maharashtra,East,Electronics,Laptop,Corporate,27003.95,2279.76,0.17,9
11130,2024-02-15,Maharashtra,North,Electronics,Smartphone,Corporate,16730.68,1824.17,0.3,2
11131,2023-03-17,Maharashtra,South,Electronics,Smartphone,Corporate,29843.62,6775.26,0.08,3
11132,2023-08-06,Karnataka,East,Electronics,Tablet,Consumer,25007.84,1390.35,0.05,9
11133,2023-12-03,Telangana,West,Apparel,Jeans,Corporate,19420.5,1692.54,0.44,3
11134,2023-05-07,West Bengal,West,Electronics,Tablet,Consumer,44780.31,8694.34,0.14,4
11135,2024-05-05,Maharashtra,South,Electronics,Smartphone,Corporate,9910.13,1861.12,0.23,4
11136,2023-10-22,Delhi,West,Electronics,Smartphone,Corporate,3685.83,557.61,0.39,8
11137,2024-03-26,Delhi,East,Apparel,Jacket,Consumer,11153.15,1422.45,0.11,2
11138,2024-05-18,Maharashtra,South,Electronics,Smartphone,Consumer,14752.48,1872.84,0.46,9
11139,2024-02-26,Maharashtra,South,Electronics,Smartphone,Corporate,10467.29,980.32,0.28,7
11140,2024-02-13,Telangana,West,Apparel,Shoes,Consumer,8864.55,904.67,0.13,4
11141,2023-04-06,Telangana,North,Apparel,Jacket,Corporate,34128.55,4742.68,0.06,1
11142,2023-10-03,Karnataka,North,Electronics,Echo Dot,Corporate,40554.13,2538.92,0.17,2
11143,2024-01-06,Delhi,East,Home Appliances,Mixer,Corporate,39985.42,3183.98,0.31,9
11144,2023-02-17,West Bengal,South,Electronics,Smartphone,Consumer,10877.01,827.41,0.01,9
11145,2023-03-11,Tamil Nadu,North,Home Appliances,Washing Machine,Consumer,11656.93,902.95,0.15,6
11146,2023-07-24,Tamil Nadu,North,Home Appliances,Mixer,Corporate,37448.78,7161.11,0.11,2
11147,2024-08-12,West Bengal,South,Electronics,Echo Dot,Consumer,32129.59,4798.61,0.34,5
11148,2023-05-06,Tamil Nadu,North,Home Appliances,Mixer,Corporate,15529.39,1543.04,0.25,1
11149,2024-05-28,Delhi,West,Electronics,Bose Headphones,Corporate,15022.69,1125.91,0.21,7
11150,2023-01-24,Karnataka,West,Apparel,Jeans,Consumer,27024.17,2136.89,0.41,4
11151,2024-07-09,Telangana,South,Electronics,Laptop,Consumer,1120.27,35.32,0.4,4
11152,2024-03-02,Telangana,South,Electronics,Echo Dot,Corporate,3192.94,200.41,0.33,7
11153,2024-05-30,Tamil Nadu,South,Apparel,Jeans,Corporate,15876.39,2805.77,0.16,8
11154,2024-06-18,Telangana,North,Electronics,Smartphone,Consumer,35336.54,2101.54,0.05,8
11155,2024-04-19,West Bengal,North,Electronics,Laptop,Corporate,45802.65,1654.35,0.37,7
11156,2024-06-29,Maharashtra,South,Electronics,Smartphone,Consumer,41526.32,2573.25,0.29,9
11157,2023-10-23,Maharashtra,East,Apparel,T-Shirt,Consumer,7427.73,396.45,0.06,4
11158,2024-03-03,Telangana,East,Electronics,Echo Dot,Consumer,37663.07,4169.08,0.38,9
11159,2023-08-05,Karnataka,West,Electronics,Bose Headphones,Corporate,25298.99,2778.79,0.24,9
11160,2023-04-15,Karnataka,North,Electronics,Tablet,Corporate,21910.77,2081.66,0.12,4
11161,2023-03-05,Delhi,North,Apparel,Jacket,Consumer,33343.15,3919.19,0.32,4
11162,2023-11-18,Delhi,South,Apparel,Jacket,Consumer,24783.96,1547.08,0.16,9
11163,2023-06-15,Tamil Nadu,East,Home Appliances,Washing Machine,Consumer,39758.56,4103.67,0.31,1
11164,2024-02-19,West Bengal,East,Apparel,Jacket,Corporate,21173.74,1141.3,0.33,9
11165,2023-08-08,Delhi,West,Home Appliances,Mixer,Corporate,1725.0,73.78,0.48,6
11166,2024-03-21,Tamil Nadu,West,Apparel,T-Shirt,Consumer,19290.83,1231.37,0.19,6
11167,2023-06-05,Karnataka,East,Home Appliances,Washing Machine,Corporate,26452.94,1197.34,0.33,4
11168,2023-12-27,West Bengal,West,Home Appliances,Washing Machine,Consumer,10945.95,642.04,0.37,9
11169,2023-02-12,West Bengal,South,Electronics,Laptop,Corporate,33037.4,2490.94,0.3,4
11170,2024-05-22,Maharashtra,West,Home Appliances,Mixer,Corporate,13340.53,1418.4,0.04,1
11171,2024-05-28,West Bengal,South,Apparel,Jeans,Corporate,30922.26,5199.91,0.14,2
11172,2023-12-05,Delhi,South,Electronics,Echo Dot,Consumer,22722.67,1100.4,0.46,8
11173,2024-02-26,West Bengal,South,Home Appliances,Mixer,Consumer,2407.82,257.59,0.04,9
11174,2024-04-30,Maharashtra,West,Electronics,Echo Dot,Corporate,47508.72,4122.7,0.46,1
11175,2023-01-07,Tamil Nadu,North,Electronics,Bose Headphones,Corporate,21941.31,4974.34,0.06,7
11176,2023-06-17,Tamil Nadu,East,Apparel,Shoes,Consumer,29209.13,852.74,0.46,1
11177,2023-09-06,Telangana,East,Home Appliances,Washing Machine,Corporate,26320.81,4054.79,0.05,7
11178,2023-10-31,West Bengal,West,Electronics,Tablet,Consumer,839.58,98.59,0.25,6
11179,2023-11-28,Tamil Nadu,North,Electronics,Bose Headphones,Corporate,45314.83,2474.64,0.08,4
11180,2024-04-07,Maharashtra,South,Apparel,T-Shirt,Consumer,25574.37,1658.65,0.37,9
11181,2024-04-23,Telangana,South,Home Appliances,Washing Machine,Consumer,26380.27,4899.23,0.13,9
11182,2024-01-23,Delhi,West,Electronics,Laptop,Consumer,46158.51,2739.83,0.23,5
11183,2023-03-16,Karnataka,North,Apparel,Jacket,Corporate,2870.22,509.91,0.01,5
11184,2023-02-13,Delhi,West,Home Appliances,Microwave,Corporate,38889.47,2800.71,0.37,8
11185,2023-03-29,Telangana,South,Apparel,Jeans,Corporate,16968.13,781.7,0.1,2
11186,2024-06-12,Karnataka,South,Electronics,Tablet,Consumer,32390.22,4358.25,0.06,6
11187,2023-03-02,Delhi,East,Electronics,Tablet,Consumer,19909.77,4414.79,0.05,2
11188,2023-06-13,Delhi,West,Electronics,Laptop,Corporate,18783.53,2850.99,0.28,9
11189,2023-12-31,Tamil Nadu,West,Apparel,Jacket,Consumer,48112.92,6183.91,0.36,9
11190,2023-07-14,Maharashtra,West,Electronics,Laptop,Consumer,4360.85,426.44,0.35,9
11191,2023-06-04,Telangana,North,Electronics,Bose Headphones,Consumer,4696.93,699.68,0.07,9
11192,2023-07-28,West Bengal,West,Electronics,Tablet,Consumer,22458.87,3345.46,0.2,7
11193,2024-08-12,Tamil Nadu,South,Apparel,T-Shirt,Consumer,15449.41,1174.93,0.03,4
11194,2024-03-03,Tamil Nadu,East,Electronics,Laptop,Corporate,11474.26,598.38,0.37,4
11195,2024-06-27,Delhi,North,Electronics,Smartphone,Corporate,17318.03,1946.72,0.03,4
11196,2023-08-18,Maharashtra,South,Electronics,Bose Headphones,Consumer,5137.99,227.0,0.23,3
11197,2023-03-20,Delhi,West,Home Appliances,Mixer,Corporate,34697.99,3956.06,0.06,5
11198,2024-01-24,Telangana,North,Electronics,Laptop,Consumer,30529.04,2141.99,0.23,6
11199,2023-01-06,Tamil Nadu,North,Apparel,Jacket,Corporate,42136.16,5060.65,0.44,3
11200,2023-09-07,Maharashtra,North,Electronics,Laptop,Consumer,34766.47,5221.21,0.0,7
11201,2023-01-07,Karnataka,North,Electronics,Smartphone,Corporate,23758.73,3639.93,0.25,6
11202,2023-11-28,Delhi,East,Electronics,Bose Headphones,Corporate,33061.88,3867.82,0.5,1
11203,2023-09-30,West Bengal,North,Electronics,Bose Headphones,Consumer,38685.08,5187.82,0.04,7
11204,2024-01-13,Telangana,South,Home Appliances,Mixer,Consumer,33274.17,4404.92,0.08,4
11205,2024-03-15,Karnataka,West,Home Appliances,Washing Machine,Consumer,45900.63,2308.99,0.44,3
11206,2024-04-30,Tamil Nadu,West,Electronics,Smartphone,Consumer,29316.22,2190.87,0.22,9
11207,2023-12-22,Delhi,South,Electronics,Laptop,Consumer,22115.72,3026.52,0.0,9
11208,2023-05-10,Telangana,North,Apparel,Jacket,Consumer,4600.56,663.79,0.18,5
11209,2023-05-05,Tamil Nadu,North,Electronics,Echo Dot,Consumer,40577.89,4732.88,0.39,3
11210,2024-03-31,Karnataka,East,Electronics,Echo Dot,Corporate,14090.13,1210.46,0.33,1
11211,2023-09-29,Karnataka,North,Home Appliances,Washing Machine,Corporate,44316.14,3278.93,0.14,2
11212,2024-03-09,Maharashtra,West,Electronics,Laptop,Consumer,16580.33,2491.59,0.14,8
11213,2023-08-21,Karnataka,West,Electronics,Echo Dot,Consumer,47191.18,2833.22,0.24,9
11214,2023-08-24,Tamil Nadu,East,Apparel,Jacket,Consumer,37226.61,1767.51,0.11,8
11215,2024-08-08,West Bengal,East,Apparel,T-Shirt,Consumer,1157.75,81.55,0.09,8
11216,2024-03-07,Delhi,East,Home Appliances,Mixer,Corporate,3366.74,202.2,0.49,5
11217,2023-02-07,Maharashtra,West,Home Appliances,Refrigerator,Consumer,34328.24,3595.0,0.24,9
